author_id,tweet_id,retweet_count,favourite_count,reply_count,quote_count,followers_count,friends_count,statuses_count,access,screen_name,name,description,profile_image_url,user_lang,location,url
869193235918454786,991742425734569985,223,522,2,8,62159,0,496,2018-05-02 18:45:38,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
2296768525,991750579553783808,0,0,0,0,328,187,5066,2018-05-02 18:45:38,vedenpaisumus,sarp,,http://pbs.twimg.com/profile_images/987791895576416261/-f99nVBF_normal.jpg,tr,,
829213809306918912,991715413179424768,34,53,4,2,11052,7926,5822,2018-05-02 18:45:45,Selcuk_Atak_,"Selcuk Atak , PhD","Doçent Dr #Mulkiye #CriminalJustice #CUNY #JohnJayCollege If you want to test a man's character give him power #Lincoln BatıIa yardım eden,hakka zuImeder #HzAli",http://pbs.twimg.com/profile_images/949100704806744064/zU__ZK6d_normal.jpg,en,United States,http://Instagram.com/selcukatak
822423903112929280,991750608951660545,0,0,0,0,2843,3099,57771,2018-05-02 18:45:45,sabircaglayani,Ulubatlı Hasan®,Allah Var Gam Yok.Zalimler için yaşasın cehennem. Bugün bize bu zulmü yapanların toprağa gübre olarak düştüklerini göreceğiz inşallah.,http://pbs.twimg.com/profile_images/922026769154301953/iPAAOqGj_normal.jpg,tr,,
954124423,991704664403046400,955,633,193,114,217679,5887,47229,2018-05-02 18:57:20,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
50258410,991753523971977218,0,0,0,0,700,391,47166,2018-05-02 18:57:20,rjarena,Richard Arena,"High Technology Entrepreneur, Transportation Infrastructure Professional, Full-stack Web Server Developer, Consultant",http://pbs.twimg.com/profile_images/378800000403092128/bdf5b65ce04ad70a9b636989af38406c_normal.jpeg,en,"New York, NY",http://about.me/rjarena
326003773,991708914029940736,190,123,7,1,258899,34,5659,2018-05-02 18:34:56,osimsek_herkul,Osman Şimşek,Hem asıl hem de yedek hesaplarım diktatörlük tarafından Türkiye'de engellendi. Paylaşımlarımı https://t.co/dBnlON7APS üzerinden takip edebilirsiniz.,http://pbs.twimg.com/profile_images/764635441945579524/SNyfig3b_normal.jpg,en,"Saylorsburg, PA, USA",
771918082034065410,991747886823043072,0,0,0,0,99,209,3017,2018-05-02 18:34:56,D3li_Dumrul,Gokhan Gurkan,,http://pbs.twimg.com/profile_images/810071231009464320/1DwzCvdH_normal.jpg,tr,,
3294058472,991753565935812609,0,0,0,0,1087,1508,45744,2018-05-02 18:57:30,NS_Nippon,愛国社会主義日本労働者戦線,国民社会主義(国家社会主義)/ファシズム/自主憲法制定/国軍創設/自民党・公明党(創価学会)・民進党・共産党打倒/拉致被害者・千島・竹島奪還/在日米軍追放/支那・ロシア・韓国・朝鮮・アメリカ・イスラエル粉砕/労使協調/日本型経営復活/富裕層への増税・庶民への減税/日本銀行国有化,http://pbs.twimg.com/profile_images/960080539272163328/2DfgEl6X_normal.jpg,ja,日本皇國/Imperial Japan,http://blog.goo.ne.jp/shishisamurai
869193235918454786,985080449755119617,1022,2220,8,24,62164,0,496,2018-05-02 18:52:52,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
2365720046,991752399915233281,0,0,0,0,1130,418,49979,2018-05-02 18:52:52,tatianapeixoto_,tatiana,Oh girls just wanna have fun.     🦂,http://pbs.twimg.com/profile_images/965694206256787456/J-StA61n_normal.jpg,en,Aveiro // Art'J,https://Instagram.com/tatianapeixoto_/
2596413645,991722327904677888,5,16,1,0,103430,7963,155105,2018-05-02 18:46:44,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
317284206,991750856415563777,0,0,0,0,59337,41455,576152,2018-05-02 18:46:44,marylene58,Ląɖყ Pąŧřıơŧ #KatesWall,"Jesus saved me.. Family, Country. I'm a patriot   #NeverForgetBenghazi    143        06/24",http://pbs.twimg.com/profile_images/991086774582697984/jlKbqCH6_normal.jpg,en,USA,http://page.is/lady-patriot
869193235918454786,991742389214765057,209,443,2,13,62154,0,496,2018-05-02 18:41:01,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
3395666355,991749417760903171,0,0,0,0,215,184,5354,2018-05-02 18:41:01,___tigas___,Tigas 💣,🤙💸🍻,http://pbs.twimg.com/profile_images/978684900491571207/a8Kj8Tod_normal.jpg,pt,"Matosinhos, Portugal",
738153522277945344,991751532424060929,26,26,3,3,19713,13230,61959,2018-05-02 18:58:29,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
986830047599144960,991753813362073600,0,0,0,0,60,100,1675,2018-05-02 18:58:29,Tstephen16,Tstephen,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,en,,
487834443,987264804187451392,1243,1199,66,24,74637,504,42243,2018-05-02 18:58:36,HasanCucuk,Hasan Cücük,Journalist - Gazeteci yedek hesabım @HasanCucuk1,http://pbs.twimg.com/profile_images/935587884702294018/zOJgvVLf_normal.jpg,tr,Copenhagen ,http://tr724.com
963497411229442049,991753842743304195,0,0,0,0,159,391,911,2018-05-02 18:58:36,Bahtiyarmuhacir,Bahtiyar Baht- ı Yar,,http://pbs.twimg.com/profile_images/963532070294310913/ThQOC1_w_normal.jpg,tr,,
4764985268,737710858709540865,356,842,39,55,72654,33,48611,2018-05-02 18:41:32,aklingozu,Aklın Gözü,"Yeryüzünde ne yazıldıysa insan yazdı, ne söylendiyse insan söyledi. || Dikkat: Hesap çokça zincir içerir.||  Polemiğe girilmez. Yedek Hesap: @aklingozuyedek",http://pbs.twimg.com/profile_images/739911319017693184/sUni1Gvn_normal.jpg,en,,http://mastodon.social/@aklingozu
51712399,991749547776004097,0,0,0,0,323,351,5953,2018-05-02 18:41:32,nihatyavuz,Nihat Yavuz,,http://pbs.twimg.com/profile_images/950417184592941057/sGLeWOOe_normal.jpg,en,Turkey,
2596413645,991727699344244736,114,163,12,3,103433,7963,155108,2018-05-02 18:55:19,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
937134500852645888,991753016477876224,0,0,0,0,41,23,1373,2018-05-02 18:55:19,nomo601,Wild Eyed Southern Boy,"Church going, God Loving, Love my wife & kids, Gun toting hunter & defender, Proud Southern white male. Receiver of God's mercy.",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,en,Dixie,
963508481780322304,991671768862658561,45,24,2,0,3498,10,1374,2018-05-02 18:55:57,P24DavaTakip,Punto24 Dava Takip,P24'ün ifade özgürlüğü davalarını takip eden hesabıdır.,http://pbs.twimg.com/profile_images/963514563961479170/V4kiroXc_normal.jpg,en,Turkey,
92460378,991732007859310592,53,34,0,0,94714,2447,181872,2018-05-02 18:55:57,yagizefe,FUAT BARAN,Writer and journalist (Gazeteci-Yazar) Facebook https://www.facebook.com/fuatbaran01 fuatbaran01@gmail.com Destekleriniz için https://www.patreon.com/FuatBaran,http://pbs.twimg.com/profile_images/980829217230290944/Upip9Hae_normal.jpg,en,,http://www.yenihamle.com
2181065932,991753175840509952,0,0,0,0,1345,783,13132,2018-05-02 18:55:57,himikchi,Hakan Karaman,"kimim ben? bu kadim sır beni aşar/Ver suyun gübresin, otlar da yaşar/ Kemalat kolay değil, insan bu şaşar/ Günahlarıımı denizler almaz taşar",http://pbs.twimg.com/profile_images/980958029679153152/MVIqJ4oI_normal.jpg,en,,
2510092890,991739207629594626,2,7,0,0,12121,485,12048,2018-05-02 18:55:59,hilalnesin,Hilal Nesin,Yazar - Müzisyen - Tiyatrocu,http://pbs.twimg.com/profile_images/911007177153941504/kP-yGBCb_normal.jpg,tr,,
865653764870381568,991753184241700865,0,0,0,0,116,505,2230,2018-05-02 18:55:59,ezizekanim,eZîZo,Ji serxwebun û azadîyè birumettir tiştek nîne!,http://pbs.twimg.com/profile_images/923221466707124224/6KOLsIiC_normal.jpg,tr,Kurdistan,
719153440107204608,991755157447888896,1,1,0,0,2833,185,56346,2018-05-02 19:05:14,KurdistanAu,Kurdistan au féminin,#Femmes #Kurdes #Féminisme #Rojava #Turquie #Syrie #Irak #İran #Guerre #MoyenOrient sur #Facebook: http://goo.gl/i9QLvM,http://pbs.twimg.com/profile_images/859844367649050631/ErdKePEf_normal.jpg,fr,,https://kurdistan-au-feminin.fr/
67813133,991755512092987392,0,0,0,0,5625,4230,38046,2018-05-02 19:05:14,AfrinsNotAlone,#AfrinNotAlone,"Part-Time Visionary, Full-Time Idiot.  Support #PYD #YPG #YPJ #SDF #MFS #Rojava & #Afrin: ✌️ My Account is Blocked in Turkey for Exposing Erdogan's Terrorism 😇",http://pbs.twimg.com/profile_images/986267767761526784/nzPaS_b-_normal.jpg,en,United Kingdom,
108524355,991241865297997824,188,135,19,12,77512,3498,40772,2018-05-02 19:05:23,mutludc,Mutlu Civiroglu,Syria & Kurdish Affairs Analyst | Closely Monitoring #YPG | #SDF | #ISIS | #Afrin | #Kobane | #HDP| Also Focusing on #Yazidi #Turkey #KRG,http://pbs.twimg.com/profile_images/988944787519700992/fcTWsCJ-_normal.jpg,en,"Afrin, Diyarbakir, Kobani",http://www.voanews.com
2927236667,991755549812412417,0,0,0,0,865,633,107081,2018-05-02 19:05:23,TercoRec,Terco Recalcitrante,"No conozco a la mitad de ustedes, ni la mitad de lo que quisiera y lo que yo quisiera es menos de la mitad de lo que la mitad de ustedes merece. (Bilbo Bolson)",http://pbs.twimg.com/profile_images/545344545265696768/IYOllP79_normal.png,es,,
108524355,991241865297997824,189,135,19,13,77511,3498,40772,2018-05-02 19:08:33,mutludc,Mutlu Civiroglu,Syria & Kurdish Affairs Analyst | Closely Monitoring #YPG | #SDF | #ISIS | #Afrin | #Kobane | #HDP| Also Focusing on #Yazidi #Turkey #KRG,http://pbs.twimg.com/profile_images/988944787519700992/fcTWsCJ-_normal.jpg,en,"Afrin, Diyarbakir, Kobani",http://www.voanews.com
2365742752,991756346730086405,0,0,0,0,814,1641,36549,2018-05-02 19:08:33,xabamez,Darth Permin,"Vendebiblias de profesión, soñador de vocación. Napar hiritar euskalduna",http://pbs.twimg.com/profile_images/585462386355740672/Fbek4xkI_normal.jpg,es,,
243726128,991755298154139648,0,0,0,0,800,518,26776,2018-05-02 19:04:23,RespublicaQc,￼ 🍃🌷𝓐𝓻𝓲𝓪𝓷𝓮￼🌷🍃,MosMajorum; SoldatPolitique; militaro-nationaliste; ØLobbies; WhitesOnly. 🇫🇷🇩🇪🇮🇪🇱🇻🇪🇪🇫🇮🇬🇷🇯🇵,http://pbs.twimg.com/profile_images/991413186678079488/06wX0ddf_normal.jpg,fr,Ne reconnais AUCUNE minorité.,https://www.youtube.com/watch?v=fluG4XvKLEk
92460378,991724707799076865,193,143,9,3,94714,2447,181872,2018-05-02 19:04:34,yagizefe,FUAT BARAN,Writer and journalist (Gazeteci-Yazar) Facebook https://www.facebook.com/fuatbaran01 fuatbaran01@gmail.com Destekleriniz için https://www.patreon.com/FuatBaran,http://pbs.twimg.com/profile_images/980829217230290944/Upip9Hae_normal.jpg,en,,http://www.yenihamle.com
775894632697892864,991755344283164672,0,0,0,0,229,91,44405,2018-05-02 19:04:34,muhsinselim,Selim,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,tr,,
941680316506411009,991385657972084737,287,435,57,19,5058,717,1356,2018-05-02 19:17:18,DoraGezwitscher,Dora zwitschert,"Früher grün, jetzt parteilos und glücklich. Fränkin - Nürnberg - FCN! Alles ist präfaktische Satire 🙃",http://pbs.twimg.com/profile_images/947062009165701126/sSGK7yjy_normal.jpg,de,Nuern,
22153676,991603649540427776,127,198,17,3,12062,2733,14739,2018-05-02 19:17:18,lawyerberlin,Markus Roscher-Meinel 🇩🇪,"#dlp2018, Recht geht vor Macht (Bismarck). Freiheit, Familie, Vaterland. Rechtsanwalt, ErbR+StrafR-Fachanwalt, 1/4 Böhme, 1/4 Westfale, 1/2 Thüringer #wende2018",http://pbs.twimg.com/profile_images/631562730021998593/B3GntXfx_normal.jpg,de,Deutschland,http://www.berliner-kanzlei.de
870200407,991758548760702976,0,0,0,0,4007,259,214725,2018-05-02 19:17:18,haut_drauf,Eastside,"Schuldig durch Geburt. Der größte Lump im ganzen Land,ist und bleibt der Antifant.Wer den Faschismus besiegen will,muß die Antifa ausrotten.    SS + SA = ANTIFA",http://pbs.twimg.com/profile_images/939596212822577152/O2IgnHQZ_normal.jpg,de,,
916205628363862016,991748634130731009,7,12,4,0,578,386,12344,2018-05-02 19:23:06,Gut_menschkind,gutmenschkind #13%,Alter Account @gutmenschkind „witheld in D“! #NetzDG Stasi war aktiv! Aktuell shadowbanned! #stoprefugees #stopislam #fabelhAFD,http://pbs.twimg.com/profile_images/947735382170521601/x8TBopdX_normal.jpg,de,,
870200407,991760008357531648,0,0,0,0,4007,259,214729,2018-05-02 19:23:06,haut_drauf,Eastside,"Schuldig durch Geburt. Der größte Lump im ganzen Land,ist und bleibt der Antifant.Wer den Faschismus besiegen will,muß die Antifa ausrotten.    SS + SA = ANTIFA",http://pbs.twimg.com/profile_images/939596212822577152/O2IgnHQZ_normal.jpg,de,,
25073877,991669454823141376,11456,41153,12738,1537,51425209,46,37460,2018-05-02 19:26:15,realDonaldTrump,Donald J. Trump,45th President of the United States of America🇺🇸,http://pbs.twimg.com/profile_images/874276197357596672/kUuht00m_normal.jpg,en,"Washington, DC",http://www.Instagram.com/realDonaldTrump
738153522277945344,991760801097641984,0,0,0,0,19715,13230,61969,2018-05-02 19:26:15,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
869193235918454786,988042668612694019,1074,2378,19,31,62170,0,496,2018-05-02 19:02:50,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
751911896,991754908104888321,0,0,0,0,2069,1100,66381,2018-05-02 19:02:50,m_cabanas10,Mariana,"este ano há mais , é #RUMOAOP3N7A ig:mariana_cabanas10 ♓️",http://pbs.twimg.com/profile_images/984471493521362945/T75GNlQE_normal.jpg,pt,,
2596413645,991752334626586624,31,38,4,2,103434,7963,155108,2018-05-02 19:11:15,carrieksada,Carrie ❤️ America 🇺🇸,"“To disarm the people, is the best and most effectual way to enslave them” ~ George Mason #2ADefenders #NRA #MAGA #KeepAmericaGreat #CCOT #VetsFirst",http://pbs.twimg.com/profile_images/974741035669585920/-hDq76yF_normal.jpg,en,"California, USA",
913083595727683584,991757026203074562,0,0,0,0,203,21,38510,2018-05-02 19:11:15,MikeVisevok,Mike Lvov,"Medical Professional, Interests in Aviation, Guns, NRA, Politics, Technology.  Trump Train, USAF, Love GOD Country Flag & Animals! MAGA",http://pbs.twimg.com/profile_images/965359388457234432/jUFxEvKa_normal.jpg,en,Church,
365854454,991761874843648000,0,0,0,0,47069,1132,266131,2018-05-02 19:30:31,SBOBET,SBOBET,"A place for Trust, Value and Speed. Followers must be 18+. Gamble responsibly. http://www.gamcare.org.uk",http://pbs.twimg.com/profile_images/984294483373125632/-4FMuLL9_normal.jpg,en,,http://SBOBET.com
954124423,991717019887329280,190,290,16,13,217684,5887,47229,2018-05-02 19:25:49,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
286812557,991760692054282240,0,0,0,0,17,157,871,2018-05-02 19:25:49,SteveGrubb01,Steve Grubb,,http://pbs.twimg.com/profile_images/807898963919695872/7Cwvlgn5_normal.jpg,en,,
2574890250,991760544557359104,0,1,0,0,1518,1623,16293,2018-05-02 19:29:05,Salanefrin,Ahmad Hasan,evîn mirovan dike mirov,http://pbs.twimg.com/profile_images/981525091694645249/FcUwUhMP_normal.jpg,ar,,
962717507273490432,991761514137817095,0,0,0,0,492,549,20140,2018-05-02 19:29:05,DbjRg,Parrî,Kurdistan ❤️☀️💚,http://pbs.twimg.com/profile_images/991643424515395584/pfvEH77D_normal.jpg,en,,
833492448240336896,991745264191987713,92,73,2,3,10318,8091,16308,2018-05-02 19:34:20,biruyuryazar,υуυя уαzαя 💭,Hakikat; ince bir tül perdenin ardında gizlidir. O perde kalktığında; yaptıklarınıza ve söylediklerinize pişman olmayın❕ #takip #takibetakip #geritakip #ff,http://pbs.twimg.com/profile_images/975743594882617344/cj1-NZHj_normal.jpg,tr,"Zurich, Switzerland",
526110917,991759556983316482,10,6,0,0,80773,2037,334262,2018-05-02 19:34:20,mehmetcheliklv,LETONYA MUHTARI ®,Diplomasız Muhtar,http://pbs.twimg.com/profile_images/827725953400971264/6sy3AJzx_normal.jpg,tr,,
840649543561682946,991762835347820550,0,0,0,0,1198,1454,41825,2018-05-02 19:34:20,MFATA79,Mehmet Ferdi Ata,Yaradilani yaradan dan oturu sever.  Sirtlanlari gecmisti beser yirticilikta Dissizmi biri onu kardesleri yerdi   INSAN OLARAK KALIN !!!!,http://pbs.twimg.com/profile_images/847608518131695616/Kud9DmF8_normal.jpg,tr,Dunya,
738153522277945344,991751532424060929,68,76,15,9,19715,13231,61972,2018-05-02 19:43:09,dawg_lb,Buddy dawgmadd  Wise,"Constitution/1A/2A, Military/Vets, Economic Growth/Fair Trade, Fiscal Mgt, #MAGA,#SecureBorders,#CCOT, #WETHEPEOPLE LIST=BLOCK RT NOT ENDORSEMENT, #dog_lb",http://pbs.twimg.com/profile_images/834139501819596800/slmjJcW0_normal.jpg,en,WE THE PEOPLE NATION,
3344944154,991765054134669312,0,0,0,0,1200,1296,33363,2018-05-02 19:43:09,Craybo23,Lord Kraybo,For Entertainment purposes only. #Independent #News #Analyst #Conservative #Libertarian #Parody #Levinite #Freethinker #Musiclover #Gamer #Irish #WalkingDead,http://pbs.twimg.com/profile_images/984310028508200960/Fi_-vuHP_normal.jpg,en,Korriban,
954124423,991717019887329280,199,303,16,13,217685,5887,47229,2018-05-02 19:43:12,AmyMek,Amy Mek,"God, Family & Country; Sports Fitness & Vegan; Psychotherapist & Fixer; I Fight 4 the Wrongfully Incarcerated & Animals #RAIR #RAIRFoundation #NRA #Trump 🇺🇸",http://pbs.twimg.com/profile_images/677625882924699650/nIWmm6ug_normal.jpg,en,NYC,http://rairfoundation.com
2227319840,991765066696482816,0,0,0,0,2957,2576,9815,2018-05-02 19:43:12,ZZdmarie8765,DMarie,"True American 100% Respect & Honor Our Military & LEO! Proud @NRA member Pro #2A, Pro-Veteran, Always! Pro @realdonaldtrump & I stand 🇺🇸 WWG1WGA",http://pbs.twimg.com/profile_images/983743238208012288/50r6MSNQ_normal.jpg,en,United States of America,
455830743,991013394315608064,5,8,0,0,3460,4231,16704,2018-05-02 19:43:41,davidzuellig,David Züllig,"🌹Trump+Putin+Netanyahu+Orban+Modi+SuuKyi+Duterte🌹👍BREXIT🐸🌲🐥national-conservative👍❤️🇺🇸🇮🇱🇩🇪🇵🇱🇦🇹🇨🇭🇮🇹🇯🇵❤️😡left=ISlam,EU,UN,Merkel,Trudeau😡",http://pbs.twimg.com/profile_images/810607389338726401/5mswm5Wi_normal.jpg,de,,
828115979758661632,991765188322910208,0,0,0,0,5214,4940,48584,2018-05-02 19:43:41,AlbertJitka,Jitka Albert,#CONSERVATIVE #MAGA #SmallerGov #CHRISTIAN #BuildTheWall #PATRIOT #NoSocialism #LawAndOrder #TRUMP #DrainTheSwamp #VET #AmericaFirst,http://pbs.twimg.com/profile_images/881886404946661376/W6efN9mA_normal.jpg,en,,
302111485,991431269513756672,276,1163,41,25,534348,24,5090,2018-05-02 19:37:16,Enes_Kanter,Enes Kanter,{Hizmetin Hizmetkârı} #Live4Others 🗽 #EK00 http://Instagram.com/eneskanter11 🇹🇷 http://facebook.com/KanterNBA,http://pbs.twimg.com/profile_images/922168415367901185/lFcNtHMZ_normal.jpg,en,"New York, USA",http://EnesKanter11.com
943924685259067392,991763573541081088,0,0,0,0,59,188,1499,2018-05-02 19:37:16,miyamoto_katana,Miyamoto Katana,,http://pbs.twimg.com/profile_images/943926503863074816/tvWHx1d-_normal.jpg,en,,
92460378,991686117186469889,45,26,3,0,94712,2447,181874,2018-05-02 19:45:26,yagizefe,FUAT BARAN,Writer and journalist (Gazeteci-Yazar) Facebook https://www.facebook.com/fuatbaran01 fuatbaran01@gmail.com Destekleriniz için https://www.patreon.com/FuatBaran,http://pbs.twimg.com/profile_images/980829217230290944/Upip9Hae_normal.jpg,en,,http://www.yenihamle.com
940033190701367296,991765628745904128,0,0,0,0,55,71,4455,2018-05-02 19:45:26,Hatices45483547,Hatice simsek,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,pt,,
897619242,991763619661697024,0,0,0,0,27850,501,65141,2018-05-02 19:37:27,PinnacleSports,Pinnacle,The world’s sharpest bookmaker sharing unique betting insight and explaining how betting works. Gamble responsibly.,http://pbs.twimg.com/profile_images/738330270022012928/yG3HwaeQ_normal.jpg,en,,http://www.pinnacle.com
339233372,991413256714641410,964,3277,230,1472,14287,560,21507,2018-05-02 19:53:45,Iazyboy,j.,,http://pbs.twimg.com/profile_images/831371372475604993/IeFkJ_sJ_normal.jpg,en,"Hell, MI",
869193235918454786,991766516315115522,83,117,1,2,62210,0,497,2018-05-02 19:53:45,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
954662401412124677,991767721678393347,0,0,0,0,81,235,5803,2018-05-02 19:53:45,rubeeeen2808,Ruben04 🥀,Nicole 🏹,http://pbs.twimg.com/profile_images/954664949053362176/c1kKPmhk_normal.jpg,pt,,
339233372,991413256714641410,967,3295,231,1479,14287,560,21507,2018-05-02 19:55:36,Iazyboy,j.,,http://pbs.twimg.com/profile_images/831371372475604993/IeFkJ_sJ_normal.jpg,en,"Hell, MI",
869193235918454786,991766516315115522,109,166,1,2,62210,0,497,2018-05-02 19:55:36,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
3575833755,991768187267100673,0,0,0,0,524,245,28903,2018-05-02 19:55:36,excelentememe,flávia,um nove zero seis // sc: so-porqueposso (@xisdemano),http://pbs.twimg.com/profile_images/991400346881855489/javQzp95_normal.jpg,pt,A18,https://www.instagram.com/flavvias/
339233372,991413256714641410,956,3242,225,1458,14287,560,21507,2018-05-02 19:49:21,Iazyboy,j.,,http://pbs.twimg.com/profile_images/831371372475604993/IeFkJ_sJ_normal.jpg,en,"Hell, MI",
869193235918454786,991766516315115522,4,2,0,0,62210,0,497,2018-05-02 19:49:21,offensivemem3s_,Offensive Memes,DM me memes - offensive - i own no content posted - DM for removel,http://pbs.twimg.com/profile_images/875464015337730048/Cta3L18Q_normal.jpg,en,,
2892418731,991766614390530048,0,0,0,0,656,174,53383,2018-05-02 19:49:21,_neves23_,💔,👽,http://pbs.twimg.com/profile_images/990364850525298689/tii5M47z_normal.jpg,pt,,
819535337886191616,991766413063933952,0,0,0,0,6338,6484,23284,2018-05-02 19:48:33,TrumpieThinskin,Trumpo the Clown of Midtown West,#UNITE.....#FBR #StrongerTogether (I follow back). #TheResistance #UniteBlue ... Trumpanzees will be blocked...ARE WE WINNING YET???,http://pbs.twimg.com/profile_images/966253087135621120/WpDNG9Vu_normal.jpg,en,NYC,
487834443,991617533194227712,761,454,20,18,74640,504,42243,2018-05-02 19:31:18,HasanCucuk,Hasan Cücük,Journalist - Gazeteci yedek hesabım @HasanCucuk1,http://pbs.twimg.com/profile_images/935587884702294018/zOJgvVLf_normal.jpg,tr,Copenhagen ,http://tr724.com
956610243940831233,991762071980314624,0,0,0,0,4,21,336,2018-05-02 19:31:18,pelekut,Fevzi.1981 Pelekut,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,el,,
4764985268,847219249106112517,481,1098,43,44,72679,33,48613,2018-05-02 19:47:58,aklingozu,Aklın Gözü,"Yeryüzünde ne yazıldıysa insan yazdı, ne söylendiyse insan söyledi. || Dikkat: Hesap çokça zincir içerir.||  Polemiğe girilmez. Yedek Hesap: @aklingozuyedek",http://pbs.twimg.com/profile_images/739911319017693184/sUni1Gvn_normal.jpg,en,,http://mastodon.social/@aklingozu
90064632,991766266267492353,0,0,0,0,3506,182,17695,2018-05-02 19:47:58,desprite,desprite,Resmi Twitter hesabıdır. Official Twitter account. #FF @aklingozu,http://pbs.twimg.com/profile_images/820730691726036992/lX8rJSfD_normal.jpg,tr,,
57734851,991769072277782529,0,0,0,0,4787,4739,19016,2018-05-02 19:59:07,NJ_Joe_14,NJ_Joe_14,"Bible believing  Protestant Christian, and opposed to Political Islam. MAGA !",http://pbs.twimg.com/profile_images/888759218517495808/UGAXKrki_normal.jpg,en,New Jersey,
57039681,991431323716857857,48,33,19,9,1173635,50,369616,2018-05-02 19:56:04,stargazete,Star Gazetesi 🇹🇷,Milli İradenin Sesi - Star Gazetesi Resmi Twitter hesabıdır https://www.facebook.com/stargazete https://www.instagram.com/stargazete,http://pbs.twimg.com/profile_images/886854761839960065/CMbMrTMl_normal.jpg,tr,Turkiye,http://www.star.com.tr
740683594633355265,991450765154807808,26,18,1,0,12313,20,2915,2018-05-02 19:56:04,CahitArifoglu,Cahit Ali Arifoglu,Official Account http://www.anatoliatodays.tk/ 'da yazıyorum. Yedek Hesabım @caarifoglu'dur https://m.facebook.com/caarifoglu,http://pbs.twimg.com/profile_images/740684017838657536/CJoXkV7-_normal.jpg,en,"Dallas, TX",http://www.aktuelturk.tk/yazarlar/deger-miydi/
978254138470535168,991768304703426560,0,0,0,0,54,120,5193,2018-05-02 19:56:04,Robery43830805,Robery,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,tr,,
702303494053634049,991726590445826048,52,206,3,5,66083,214,25972,2018-05-02 19:56:42,STAR,STAR,Official #STAR Twitter. ⭐️ Wednesdays at 9/8c on FOX! https://www.instagram.com/staronfox,http://pbs.twimg.com/profile_images/964220924076605440/rc8tLbmq_normal.jpg,en,FOX,http://fox.tv/WatchSR
